,timestamp,open,high,low,close,volume
50,2016-12-30,752.41,782.46,736.7,749.87,73660584
51,2016-11-30,799.0,800.84,710.1,750.57,110085967
52,2016-10-31,836.0,847.21,774.61,789.82,77063812
53,2016-09-30,770.9,839.95,756.0,837.31,67354133
54,2016-08-31,759.87,774.98,750.35,769.16,50000397
55,2016-07-29,717.32,766.0,716.54,758.81,68635440
56,2016-06-30,720.9,731.5,682.115,715.62,74556809
57,2016-05-31,663.92,724.23,656.0,722.79,90623145
58,2016-04-29,590.49,669.98,585.25,659.59,78464320
59,2016-03-31,556.29,603.24,538.58,593.64,93964682
60,2016-02-29,578.15,581.8,474.0,552.52,124144797
61,2016-01-29,656.29,657.715,547.18,587.0,130200780
62,2015-12-31,673.75,696.44,635.27,675.89,90220804
63,2015-11-30,627.13,682.77,620.41,664.8,87301503
64,2015-10-30,511.0,630.72,506.0,625.9,97188843
65,2015-09-30,499.14,549.78,490.5,511.89,76602841
66,2015-08-31,537.45,542.74,451.0,512.89,82893196
67,2015-07-31,439.35,580.57,425.57,536.15,102069942
68,2015-06-30,430.4,447.04,419.14,434.09,54989227
69,2015-05-29,423.82,439.0,414.55,429.23,51984199
70,2015-04-30,372.1,452.65,368.34,421.78,84404887
71,2015-03-31,380.85,388.4182,365.65,372.1,55502746
72,2015-02-27,350.05,389.37,350.01,380.16,70847240
73,2015-01-30,312.58,359.5,285.25,354.53,103040529
74,2014-12-31,338.12,340.64,293.03,310.35,86874154
75,2014-11-28,306.24,341.26,292.29,338.64,68993021
76,2014-10-31,322.04,325.16,284.0,305.46,111120640
77,2014-09-30,339.98,349.38,317.64,322.44,68006506
78,2014-08-29,313.69,346.67,304.588,339.04,62015200
79,2014-07-31,325.86,364.85,311.86,312.99,99337300
80,2014-06-30,312.59,340.7199,303.84,324.78,76493200
81,2014-05-30,304.13,314.87,284.38,312.55,78579200
82,2014-04-30,338.09,348.295,288.0,304.13,138278700
83,2014-03-31,358.735,383.11,330.88,336.365,75253500
84,2014-02-28,358.98,365.865,337.73,362.1,83009000
85,2014-01-31,398.8,408.06,357.76,358.69,81011900
86,2013-12-31,399.0,405.63,379.5,398.79,55686700
87,2013-11-29,365.63,394.0999,341.88,393.62,54207700
88,2013-10-31,314.22,368.4,296.5025,364.03,77295400
89,2013-09-30,284.73,320.57,284.17,312.64,43468800
90,2013-08-30,303.08,306.21,279.33,280.98,43773900
91,2013-07-31,279.0,313.62,277.16,301.22,67536900
92,2013-06-28,268.96,283.34,262.95,277.69,58575800
93,2013-05-31,253.9,271.91,245.75,269.2,59050500
94,2013-04-30,266.98,275.8,248.56,253.81,76916200
95,2013-03-28,263.27,277.4,252.07,266.49,58505700
96,2013-02-28,268.93,274.3,255.11,264.27,68661700
97,2013-01-31,256.08,284.72,253.26,265.5,84226400
98,2012-12-31,252.54,263.11,242.75,250.87,60871200
99,2012-11-30,234.23,252.65,218.18,252.05,67213600
100,2012-10-31,255.4,261.9,222.92,232.8931,81568500
101,2012-09-28,248.27,264.11,244.66,254.32,63570500
102,2012-08-31,234.14,250.0,228.66,248.27,60192400
103,2012-07-31,229.3,240.74,212.61,233.3,77340200
104,2012-06-29,208.44,228.35,206.37,228.35,65745600
105,2012-05-31,229.4,232.97,207.11,212.91,92774300
106,2012-04-30,198.02,233.84,183.65,231.9,110535400
107,2012-03-30,179.89,209.85,176.58,202.51,112975100
108,2012-02-29,173.81,193.57,172.0,179.69,146580400
109,2012-01-31,175.89,196.5,173.5,194.44,110536900
110,2011-12-30,191.85,199.66,166.97,173.1,125595200
111,2011-11-30,208.11,222.35,181.51,192.29,136588100
112,2011-10-31,217.01,246.71,196.51,213.51,159214400
113,2011-09-30,215.28,244.0,204.47,216.23,143623300
114,2011-08-31,225.0,227.45,177.1,215.23,155194700
115,2011-07-29,205.55,227.2,203.61,222.52,92808500
116,2011-06-30,196.06,206.25,181.59,204.49,95563700
117,2011-05-31,196.57,206.39,190.88,196.69,106274500
118,2011-04-29,181.58,197.8,175.37,195.81,116749400
119,2011-03-31,173.53,181.57,160.59,180.13,118979100
120,2011-02-28,170.52,191.4,169.51,173.29,95776400
121,2011-01-31,181.37,191.6,166.9,169.64,113611300
122,2010-12-31,179.16,185.65,173.09,180.0,93661700
123,2010-11-30,164.45,181.8425,156.77,175.4,131011400
124,2010-10-29,157.06,171.99,151.4,165.23,142883500
125,2010-09-30,126.36,161.78,126.17,157.06,134321000
126,2010-08-31,119.15,130.81,117.57,124.83,113419800
127,2010-07-30,108.9,124.88,105.8,117.89,175326200
128,2010-06-30,124.97,129.15,106.01,109.26,133378500
129,2010-05-28,137.2,139.44,117.52,125.46,140909900
130,2010-04-30,135.8,151.09,130.78,137.1,173025100
131,2010-03-31,118.85,138.19,117.53,135.77,158042600
132,2010-02-26,123.18,124.86,113.82,118.4,210145800
133,2010-01-29,136.25,136.61,118.12,125.41,230861000
134,2009-12-31,136.97,145.91,125.6474,134.52,207471100
135,2009-11-30,118.66,136.08,116.25,135.91,160305100
136,2009-10-30,92.5,125.68,88.27,118.81,268616400
137,2009-09-30,80.74,94.5,77.51,93.36,128121800
138,2009-08-31,86.56,88.2,80.25,81.19,112622900
139,2009-07-31,84.42,94.4,75.41,85.76,175461400
140,2009-06-30,78.21,88.56,76.25,83.66,152085400
141,2009-05-29,80.38,83.6,73.1,77.99,137603400
142,2009-04-30,73.015,86.68,71.71,80.52,185032000
143,2009-03-31,63.94,75.61,59.82,73.44,227672300
144,2009-02-27,58.57,67.36,58.13,64.79,186780200
145,2009-01-30,51.35,59.74,47.63,58.82,204072300
146,2008-12-31,42.0,54.85,38.82,51.28,206194300
147,2008-11-28,56.35,58.73,34.68,42.7,228051500
148,2008-10-31,71.78,71.99,43.31,57.24,332074700
149,2008-09-30,83.16,86.77,61.32,72.76,192463400
150,2008-08-29,76.36,91.75,74.05,80.81,149044400
151,2008-07-31,72.21,82.38,62.99,76.34,215813300
152,2008-06-30,81.54,84.88,72.62,73.33,152905700
153,2008-05-30,78.74,84.75,71.56,81.62,152573200
154,2008-04-30,74.925,82.64,70.65,78.63,197849400
155,2008-03-31,63.59,76.93,61.2,71.3,192685600
156,2008-02-29,79.02,79.4,63.97,64.47,211217800
157,2008-01-31,95.35,97.43,68.84,77.7,288335400
158,2007-12-31,90.03,95.94,83.86,92.64,127062200
159,2007-11-30,87.75,91.47,76.5,90.56,180196500
160,2007-10-31,93.42,101.09,83.27,89.15,231988500
161,2007-09-28,79.9,94.26,79.73,93.15,122273200
162,2007-08-31,78.1,80.8,70.05,79.91,175514000
163,2007-07-31,68.81,89.0,68.01,78.54,264827800
164,2007-06-29,68.9,74.72,66.71,68.41,238788700
165,2007-05-31,61.12,73.31,59.7,69.14,330242400
166,2007-04-30,39.85,63.84,39.55,61.33,315622753
167,2007-03-30,39.32,40.24,37.04,39.79,142153100
168,2007-02-28,37.95,42.0,36.68,39.14,157975400
169,2007-01-31,38.68,39.14,36.3,37.67,130435300
170,2006-12-29,40.26,40.64,37.7,39.46,121040700
171,2006-11-30,38.125,43.25,36.87,40.34,146802400
172,2006-10-31,31.98,38.59,30.58,38.09,209485000
173,2006-09-29,30.85,32.81,29.68,32.12,146018700
174,2006-08-31,26.55,30.99,25.76,30.83,159186800
175,2006-07-31,38.52,38.62,25.96,26.89,228663400
176,2006-06-30,34.625,38.84,32.42,38.68,115117400
177,2006-05-31,35.06,36.5,31.52,34.61,146896000
178,2006-04-28,36.56,38.84,35.01,35.21,106758600
179,2006-03-31,37.43,37.83,35.1391,36.53,122178100
180,2006-02-28,43.91,44.69,37.05,37.44,165544700
181,2006-01-31,47.47,48.58,43.1,44.82,123410300
182,2005-12-30,48.88,50.001,47.14,47.15,121167800
183,2005-11-30,39.97,49.43,39.65,48.46,216455300
184,2005-10-31,45.33,47.0,38.72,39.86,146980100
185,2005-09-30,42.52,45.84,40.5,45.3,104700400
186,2005-08-31,44.88,46.97,41.91,42.7,114751100
187,2005-07-29,33.24,45.81,32.79,45.15,182601100
188,2005-06-30,35.57,36.99,32.93,33.09,106233600
189,2005-05-31,32.3,36.04,32.1,35.51,116947800
190,2005-04-29,34.63,35.34,30.6,32.36,162491300
191,2005-03-31,35.06,36.5,32.82,34.27,119566600
192,2005-02-28,43.0,43.59,33.2,35.18,218655100
193,2005-01-31,44.95,45.44,40.26,43.22,194935200
194,2004-12-31,40.0,45.68,37.99,44.29,176014800
195,2004-11-30,34.23,41.5,34.15,39.68,168474900
196,2004-10-29,41.25,42.7,33.0,34.13,208568400
197,2004-09-30,38.23,44.28,37.36,40.86,176176900
198,2004-08-31,38.32,40.83,34.85,38.14,180022400
199,2004-07-30,53.73,54.04,37.38,38.92,202437000
200,2004-06-30,47.88,54.7,47.7,54.4,161251200
201,2004-05-28,43.45,48.68,40.55,48.5,150196500
202,2004-04-30,43.44,49.1,43.3,43.6,162636600
203,2004-03-31,42.88,45.06,39.15,43.28,154770500
204,2004-02-27,50.56,50.65,42.23,43.01,185747700
205,2004-01-30,52.76,57.82,48.6,50.4,217934700
206,2003-12-31,54.4,54.94,47.0,52.62,193675200
207,2003-11-28,54.8,57.49,47.67,53.97,181979000
208,2003-10-31,48.37,61.15,47.51,54.43,288225300
209,2003-09-30,46.52,51.3,44.73,48.43,202836400
210,2003-08-29,41.41,46.95,38.28,46.32,150718900
211,2003-07-31,36.33,43.1,34.0,41.64,229239500
212,2003-06-30,36.5,37.24,32.83,36.32,171470800
213,2003-05-30,28.68,36.09,28.15,35.89,190833800
214,2003-04-30,25.55,29.19,24.13,28.69,219644300
215,2003-03-31,22.15,28.04,21.36,26.03,164093600
216,2003-02-28,21.94,22.5,19.61,22.01,115941900
217,2003-01-31,19.19,23.29,18.55,21.85,169197200
218,2002-12-31,24.15,25.0,18.43,18.89,155610600
219,2002-11-29,19.29,24.5,18.2,23.35,206336300
220,2002-10-31,16.23,20.26,16.01,19.35,203538600
221,2002-09-30,14.71,17.93,14.24,15.93,146027000
222,2002-08-30,14.31,15.99,12.78,14.94,115341600
223,2002-07-31,16.17,17.16,12.26,14.46,176592200
224,2002-06-28,18.31,19.16,14.68,16.25,142617800
225,2002-05-31,16.55,20.4,15.75,18.23,154840500
226,2002-04-30,14.8,17.05,12.52,16.69,158958600
227,2002-03-28,14.13,16.96,13.55,14.3,164817800
228,2002-02-28,14.09,14.75,11.06,14.1,163988900
229,2002-01-31,10.94,15.77,9.03,14.19,322739200
230,2001-12-31,11.08,12.8,9.51,10.82,212455500
231,2001-11-30,7.08,12.4,6.6,11.32,310965300
232,2001-10-31,5.91,9.99,5.51,6.98,169882800
233,2001-09-28,8.95,9.19,5.67,5.97,126843400
234,2001-08-31,12.73,12.86,8.55,8.94,100687300
235,2001-07-31,14.1,17.42,11.07,12.49,172078700
236,2001-06-29,17.22,17.92,11.2,14.15,136695900
237,2001-05-31,15.9,17.6,13.1,16.69,144686700
238,2001-04-30,10.33,18.16,8.1,15.78,189780400
239,2001-03-30,9.875,14.0,9.563,10.23,167635900
240,2001-02-28,17.19,17.19,9.938,10.19,167374100
241,2001-01-31,15.81,22.38,13.56,17.31,210486800
242,2000-12-29,24.94,27.63,14.88,15.56,202112900
243,2000-11-30,35.81,40.88,22.13,24.69,159338900
244,2000-10-31,38.19,38.44,19.38,36.63,246733500
245,2000-09-29,42.13,49.63,35.5,38.44,133739700
246,2000-08-31,30.63,43.97,29.31,41.5,144464700
247,2000-07-31,36.69,43.94,27.88,30.13,198524600
248,2000-06-30,48.88,58.13,32.47,36.31,203140900
249,2000-05-31,56.0,62.38,40.44,49.94,130688600
250,2000-04-28,65.44,68.63,40.81,55.19,162012500
251,2000-03-31,67.63,75.13,60.0,67.0,156584600
252,2000-02-29,67.5,85.94,63.06,68.88,207457700
253,2000-01-31,81.5,91.5,58.44,64.56,262209000
254,1999-12-31,87.25,113.0,76.0,76.13,246476100
